"","SN","Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","Asc_examined","Asc_positive","Asc_prevalence","TT_examined","TT_positive","TT_prevalence"
"354",24708,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Bassa",2749,"District #3",39189,"Grand Bassa",26821,"Zuugar Public School",NA,-9.68183,6.23144,3,NA,"Mapping",2013,10,14,30,2,0.066666667,30,8,0.266666667,30,0,0
"355",21714,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Garwula",39191,"Grand Cape Mount",26822,"Boe Community School",NA,-11.28226,6.99269,3,NA,"Mapping",2015,10,14,50,2,0.04,50,2,0.04,50,2,0.04
"356",21715,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Tewor",39195,"Grand Cape Mount",26822,"Damballa Community School",NA,-11.2953,7.11236,3,NA,"Mapping",2015,10,14,50,0,0,50,2,0.04,50,2,0.04
"357",21716,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Klay",39172,"Grand Cape Mount",26822,"Danielson Public School",NA,-11.00729,6.73028,3,NA,"Mapping",2015,10,14,50,1,0.02,50,2,0.04,50,2,0.04
"358",21717,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Robertsport",39194,"Grand Cape Mount",26822,"Episcopal Elem  School",NA,-11.3616,6.75307,3,NA,"Mapping",2015,10,14,50,0,0,50,2,0.04,50,2,0.04
"359",21718,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Gola Konneh",39192,"Grand Cape Mount",26822,"Fahn Badah Public School",NA,-10.86936,7.15242,3,NA,"Mapping",2015,10,14,50,0,0,50,3,0.06,50,3,0.06
"360",21719,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Garwula",39191,"Grand Cape Mount",26822,"Fahnja Public School",NA,-11.29256,6.98696,3,NA,"Mapping",2015,10,14,50,7,0.14,50,5,0.1,50,5,0.1
"361",21720,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Robertsport",39194,"Grand Cape Mount",26822,"Falie Public Sch00l",NA,-11.3721,6.75661,3,NA,"Mapping",2015,10,14,45,2,0.044444444,45,6,0.133333333,45,6,0.133333333
"362",24714,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Gola Konneh",39192,"Grand Cape Mount",26822,"Gbesseh en  Jr  Sior High School",NA,-11.09561,7.00012,3,NA,"Mapping",2015,10,14,50,2,0.04,50,5,0.1,50,6,0.12
"363",21722,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Tewor",39195,"Grand Cape Mount",26822,"Guassay Public School",NA,-11.27484,7.10283,3,NA,"Mapping",2015,10,14,50,2,0.04,50,3,0.06,50,3,0.06
"364",21723,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Gola Konneh",39192,"Grand Cape Mount",26822,"Harris Field Public School",NA,-10.87405,7.15881,3,NA,"Mapping",2015,10,14,50,0,0,50,3,0.06,50,3,0.06
"365",21725,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Gola Konneh",39192,"Grand Cape Mount",26822,"Jarwajeh Danda Public School",NA,-10.87855,7.15619,3,NA,"Mapping",2015,10,14,50,1,0.02,50,0,0,50,0,0
"366",24718,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Garwula",39191,"Grand Cape Mount",26822,"Jebbeh Kiazolu Public School",NA,-11.09561,6.88777,3,NA,"Mapping",2015,10,15,50,0,0,50,4,0.08,50,5,0.1
"367",21729,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Gola Konneh",39192,"Grand Cape Mount",26822,"Macca Public School",NA,-10.89113,7.16283,3,NA,"Mapping",2015,10,14,50,0,0,50,4,0.08,50,4,0.08
"368",21730,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Robertsport",39194,"Grand Cape Mount",26822,"Sembehun Public School",NA,-11.37041,6.75516,3,NA,"Mapping",2015,10,14,50,1,0.02,50,1,0.02,50,1,0.02
"369",21731,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Garwula",39191,"Grand Cape Mount",26822,"Sinje Public School",NA,-11.06448,6.88278,3,NA,"Mapping",2015,10,14,50,0,0,50,1,0.02,50,1,0.02
"370",21732,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Klay",39172,"Grand Cape Mount",26822,"Soko  Karnah Public School",NA,-11.01572,6.73681,3,NA,"Mapping",2015,10,14,50,1,0.02,50,4,0.08,50,4,0.08
"371",21733,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Gola Konneh",39192,"Grand Cape Mount",26822,"St. Andrew Episcopal School",NA,-10.90151,7.15196,3,NA,"Mapping",2015,10,14,50,0,0,50,2,0.04,50,2,0.04
"372",21734,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Gola Konneh",39192,"Grand Cape Mount",26822,"St. Philips Community School",NA,-11.18878,7.10691,3,NA,"Mapping",2015,10,14,50,1,0.02,50,4,0.08,50,4,0.08
"373",21735,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Garwula",39191,"Grand Cape Mount",26822,"Tienii Wonde Public School",NA,-11.29242,6.98822,3,NA,"Mapping",2015,10,14,50,3,0.06,50,3,0.06,50,3,0.06
"374",21736,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Robertsport",39194,"Grand Cape Mount",26822,"Tosr Publi  School",NA,-11.36571,6.75321,3,NA,"Mapping",2015,10,14,50,0,0,50,2,0.04,50,2,0.04
"375",21737,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Gola Konneh",39192,"Grand Cape Mount",26822,"Varney Kalilu Public School",NA,-11.19505,7.11354,3,NA,"Mapping",2015,10,14,50,2,0.04,50,3,0.06,50,3,0.06
"376",21738,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Klay",39172,"Grand Cape Mount",26822,"Vonzue Public School",NA,-11.00868,6.7515,3,NA,"Mapping",2015,10,14,50,0,0,50,1,0.02,50,1,0.02
"377",21739,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Grand Cape Mount",2750,"Tewor",39195,"Grand Cape Mount",26822,"Zimmi/Bamballa Public School",NA,-11.24221,7.10591,3,NA,"Mapping",2015,10,14,50,1,0.02,50,5,0.1,50,5,0.1
"378",24729,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"A.t. Day Elementary School",NA,-8.1264268,6.0868817,1,NA,"Mapping",2013,8,14,30,1,0.033333333,30,3,0.1,30,1,0.033333333
"379",24730,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Adnantee Academy (Aa)",NA,-8.1449699,6.08675,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,4,0.133333333,30,2,0.066666667
"380",24731,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Alphonso Gaye Elementary School (Gages)",NA,-8.14043,6.0545,3,NA,"Mapping",2013,8,14,30,4,0.133333333,30,5,0.166666667,30,3,0.1
"381",24732,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Annie Dweh Christian Academic (Adca)",NA,-8.14133,6.04718,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,6,0.2,30,2,0.066666667
"382",24733,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Arabic & English School",NA,-8.12742,6.06969,3,NA,"Mapping",2013,9,14,30,3,0.1,30,3,0.1,30,1,0.033333333
"383",24734,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Baker C.gaye",NA,-8.4361,6.22664,3,NA,"Mapping",2013,9,15,30,1,0.033333333,30,1,0.033333333,30,0,0
"384",24735,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Banglor Elementary School",NA,-8.10669,6.04447,3,NA,"Mapping",2013,9,14,30,3,0.1,30,2,0.066666667,30,2,0.066666667
"385",24736,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Bargblor Public School",NA,-8.33563,6.13454,3,NA,"Mapping",2013,8,15,30,0,0,30,2,0.066666667,30,1,0.033333333
"386",24737,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Benjima W. Collins",NA,-8.13998,6.06118,3,NA,"Mapping",2013,9,14,30,1,0.033333333,30,5,0.166666667,30,0,0
"387",24738,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Bishop Juwle High School (Bths)",NA,-8.136413,6.0631041,1,NA,"Mapping",2013,8,14,30,5,0.166666667,30,6,0.2,30,1,0.033333333
"388",24739,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Bridge of Hope Elementary School (Bohes)",NA,-8.13029,6.06089,3,NA,"Mapping",2013,9,14,30,3,0.1,30,7,0.233333333,30,1,0.033333333
"389",24740,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Calvary Temple Assembly of God Mission School (Ctagms)",NA,-8.13981,6.0822,3,NA,"Mapping",2013,9,14,30,0,0,30,0,0,30,0,0
"390",24741,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Deah Memorial Academy",NA,-7.87209,5.73651,3,NA,"Mapping",2013,8,15,30,0,0,30,9,0.3,30,1,0.033333333
"391",24742,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Doe Community School",NA,-8.1345623,6.0619392,1,NA,"Mapping",2013,8,13,30,0,0,30,0,0,30,0,0
"392",24743,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Doh School of Academy Excellence (Dsae)",NA,-8.12883,6.0768,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,5,0.166666667,30,1,0.033333333
"393",24744,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Dorr Elementary School",NA,-8.554,6.31661,3,NA,"Mapping",2013,8,15,30,0,0,30,3,0.1,30,0,0
"394",24745,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Dweh Memorial School",NA,-7.87856,5.78586,3,NA,"Mapping",2013,8,15,30,0,0,30,2,0.066666667,30,0,0
"395",24746,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Elrz Public School",NA,-8.1163301,6.0776,3,NA,"Mapping",2013,9,14,30,2,0.066666667,30,1,0.033333333,30,1,0.033333333
"396",24747,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Faith International School (Fis)",NA,-8.125,6.07361,3,NA,"Mapping",2013,9,14,30,1,0.033333333,30,3,0.1,30,0,0
"397",24748,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Faith Temple Elementary School (Ftes)",NA,-8.13938,6.06291,3,NA,"Mapping",2013,9,14,30,5,0.166666667,30,4,0.133333333,30,0,0
"398",24749,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Garley Town Public School",NA,-8.14578,6.17987,3,NA,"Mapping",2013,8,15,30,0,0,30,1,0.033333333,30,0,0
"399",24750,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Garyea Memorial Academy (Gma)",NA,-8.1307402,6.05652,3,NA,"Mapping",2013,9,14,30,3,0.1,30,3,0.1,30,0,0
"400",24751,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Gaye Town Elementary School",NA,-8.47744,6.16653,3,NA,"Mapping",2013,8,15,30,1,0.033333333,30,0,0,30,0,0
"401",24752,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Gbagba Elementary School",NA,-8.1256178,6.0825813,1,NA,"Mapping",2013,8,15,30,0,0,30,5,0.166666667,30,8,0.266666667
"402",24753,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Gboliken Public School",NA,-8.19208,6.1086,3,NA,"Mapping",2013,9,14,30,5,0.166666667,30,3,0.1,30,3,0.1
"403",24754,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Gbolue Public School (Gbeps)",NA,-8.2212979,5.9222078,1,NA,"Mapping",2013,9,14,30,5,0.166666667,30,4,0.133333333,30,0,0
"404",24755,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbeapo",39225,"Grand Gedeh",26823,"Geeblo Elementary School (Ges1)",NA,-8.2221699,5.58672,3,NA,"Mapping",2013,8,15,30,0,0,30,1,0.033333333,30,0,0
"405",24756,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Gleplay Elementary School (Gles)",NA,-8.07636,6.13358,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,0,0,30,1,0.033333333
"406",24757,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Gorbowrogba Elementary School (Goes)",NA,-8.35,5.75299,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,3,0.1,30,4,0.133333333
"407",24758,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Gwein Elementary School",NA,-8.3687296,6.2054,3,NA,"Mapping",2013,9,14,30,2,0.066666667,30,2,0.066666667,30,1,0.033333333
"408",24759,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Henry & Harris Christain Academy",NA,-8.1478901,6.06284,3,NA,"Mapping",2013,9,14,30,2,0.066666667,30,3,0.1,30,0,0
"409",24760,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"J.c Barley",NA,-8.1331,6.06557,3,NA,"Mapping",2013,9,14,30,6,0.2,30,4,0.133333333,30,1,0.033333333
"410",24761,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Jarbah Town Elementary School (Jates)",NA,-8.1636801,6.00139,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,4,0.133333333,30,4,0.133333333
"411",24762,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Jarwodee Elementary & Jr. High School (Jejhs)",NA,-8.31705,5.61421,3,NA,"Mapping",2013,8,15,30,0,0,30,0,0,30,0,0
"412",24763,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Jarwodee Elementary School",NA,-8.60188,6.1126,3,NA,"Mapping",2013,10,15,30,0,0,30,4,0.133333333,30,0,0
"413",24764,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"John Davis Public School",NA,-8.10361,5.6943,3,NA,"Mapping",2013,8,15,30,2,0.066666667,30,1,0.033333333,30,0,0
"414",24765,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Johnny Gaye Elementary School (Jees)",NA,-8.1817503,5.98317,3,NA,"Mapping",2013,9,14,30,5,0.166666667,30,4,0.133333333,30,1,0.033333333
"415",24766,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Julutuzon Elementary School (Jutues)",NA,-8.06761,6.0984,3,NA,"Mapping",2013,9,14,30,6,0.2,30,2,0.066666667,30,1,0.033333333
"416",24767,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Juluzon Elementary School",NA,-8.61135,6.09429,3,NA,"Mapping",2013,8,15,30,1,0.033333333,30,1,0.033333333,30,0,0
"417",24768,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Karlowleh Town Public School",NA,-8.1494198,5.74754,3,NA,"Mapping",2013,8,15,30,1,0.033333333,30,0,0,30,0,0
"418",24769,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Keh Town Public School (Ktps1)",NA,-8.34307,5.6111468,1,NA,"Mapping",2013,8,14,30,0,0,30,6,0.2,30,0,0
"419",24770,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Konobo Central High",NA,-7.8529,5.76246,3,NA,"Mapping",2013,8,14,30,7,0.233333333,30,5,0.166666667,30,5,0.166666667
"420",24772,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Kyne Town Public School (Kytps)",NA,-8.34139,5.77571,3,NA,"Mapping",2013,9,14,30,7,0.233333333,30,5,0.166666667,30,1,0.033333333
"421",24773,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Len Sheron Elementary School",NA,-8.13033,6.06996,3,NA,"Mapping",2013,8,14,30,0,0,30,5,0.166666667,30,1,0.033333333
"422",24774,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Lutheron Elementary School",NA,-8.44007,6.22877,3,NA,"Mapping",2013,8,13,30,0,0,30,1,0.033333333,30,0,0
"423",24775,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"M.nixon Garlo Evangelical Lutheran School",NA,-8.1353183,6.0723865,1,NA,"Mapping",2013,10,15,30,3,0.1,30,2,0.066666667,30,0,0
"424",24776,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Manyea Town Elementary School (Mtes)",NA,-8.08945,6.00462,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,3,0.1,30,0,0
"425",24777,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Marbo Elementary School",NA,-8.5103102,6.26896,3,NA,"Mapping",2013,8,15,30,1,0.033333333,30,0,0,30,1,0.033333333
"426",24778,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Mike Tuleh Wilson Elementary School",NA,-8.13326,6.0770321,1,NA,"Mapping",2013,8,14,30,5,0.166666667,30,4,0.133333333,30,2,0.066666667
"427",24779,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Mike Tuleh Wilson Jr & High School (Mtwhs)",NA,-8.13322,6.07681,3,NA,"Mapping",2013,13,14,30,5,0.166666667,30,5,0.166666667,30,2,0.066666667
"428",24780,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Moses T. Brooks Elementary School",NA,-7.85294,5.76243,3,NA,"Mapping",2013,8,15,30,9,0.3,30,9,0.3,30,5,0.166666667
"429",24781,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Muslim Conselloration School (Mucs)",NA,-8.13158,6.06902,3,NA,"Mapping",2013,9,14,30,1,0.033333333,30,0,0,30,1,0.033333333
"430",24782,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tappita",39222,"Grand Gedeh",26823,"Myers Elementary School",NA,-8.62152,6.44097,3,NA,"Mapping",2013,8,15,30,0,0,30,2,0.066666667,30,0,0
"431",24784,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"New Hope Christian Academy School (Nhca)",NA,-8.12988,6.0861,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,3,0.1,30,0,0
"432",24785,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"New Town Public School (Ntps)",NA,-8.28561,5.61704,3,NA,"Mapping",2013,8,15,30,2,0.066666667,30,2,0.066666667,30,0,0
"433",24786,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Panwlorh Public School",NA,-8.12862,5.66499,3,NA,"Mapping",2013,10,15,30,0,0,30,4,0.133333333,30,0,0
"434",24787,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbeapo",39225,"Grand Gedeh",26823,"Pennoken Elementary & Jr. High School (Pejhs)",NA,-8.15218,5.60749,3,NA,"Mapping",2013,8,15,30,0,0,30,6,0.2,30,0,0
"435",24788,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Peter C. Thomas Elementary School",NA,-7.98375,5.87523,3,NA,"Mapping",2013,8,15,30,0,0,30,0,0,30,0,0
"436",24789,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Petrokon Public School",NA,-8.1402702,5.64502,3,NA,"Mapping",2013,8,14,30,0,0,30,4,0.133333333,30,0,0
"437",24790,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Pokor Elementary School",NA,-8.57842,6.43554,3,NA,"Mapping",2013,8,12,30,0,0,30,6,0.2,30,0,0
"438",24791,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Polar Elementary and Jr High School",NA,-8.56301,6.15967,3,NA,"Mapping",2013,8,15,30,0,0,30,4,0.133333333,30,0,0
"439",24792,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Gbarzon",39196,"Grand Gedeh",26823,"Pouh Elementary School",NA,-8.41122,6.22714,3,NA,"Mapping",2013,8,15,30,0,0,30,0,0,30,0,0
"440",24793,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Precious Jewel Elementary School (Pjes)",NA,-8.13875,6.06575,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,2,0.066666667,30,1,0.033333333
"441",24794,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Quarthy Memorial School",NA,-8.118173,6.0639439,1,NA,"Mapping",2013,9,14,30,4,0.133333333,30,4,0.133333333,30,0,0
"442",24795,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"R.b. Richardson Baptist",NA,-8.13887,6.06572,3,NA,"Mapping",2013,9,14,30,4,0.133333333,30,4,0.133333333,30,0,0
"443",24797,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Sayon Memorial School",NA,-8.15564,5.81759,3,NA,"Mapping",2013,8,15,30,3,0.1,30,4,0.133333333,30,1,0.033333333
"444",24798,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Konobo",39197,"Grand Gedeh",26823,"Sennitrodru Elementary School",NA,-7.95608,5.8472,3,NA,"Mapping",2013,8,15,30,0,0,30,0,0,30,1,0.033333333
"445",24799,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Grand Gedeh",2751,"Tchien",39198,"Grand Gedeh",26823,"Solid Foundation School",NA,-8.1411189,6.0749897,1,NA,"Mapping",2013,9,14,30,1,0.033333333,30,2,0.066666667,30,0,0
